ITEM: TIMESTEP
0
8 36.9686 
9 114.354 
10 136.593 
ITEM: TIMESTEP
1700
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 133.741 
2 57.4316 
3 125.923 
4 145.435 
5 109.706 
6 65.1719 
7 40.6422 
8 50.8656 
9 113.906 
10 144.305 
ITEM: TIMESTEP
1800
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 126.159 
2 74.55 
3 124.025 
4 154.801 
5 138.118 
6 74.1033 
7 41.9703 
8 68.1625 
9 113.202 
10 148.925 
ITEM: TIMESTEP
1900
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 127.174 
2 82.9129 
3 130.314 
4 163.201 
5 170.412 
6 81.1763 
7 47.8069 
8 82.1375 
9 113.252 
10 150.589 
ITEM: TIMESTEP
2000
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 133.825 
2 85.0098 
3 141.635 
4 166.689 
5 160.711 
6 83.3392 
7 63.0485 
8 96.4505 
9 111.683 
10 146.72 
ITEM: TIMESTEP
2100
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 142.523 
2 87.4834 
3 154.465 
4 158.938 
5 136.534 
6 87.5724 
7 96.1646 
8 104.866 
9 110.856 
10 147.309 
ITEM: TIMESTEP
2200
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 153.664 
2 92.576 
3 162.189 
4 148.028 
5 120.579 
6 97.0052 
7 149.236 
8 108.223 
9 106.727 
10 142.976 
ITEM: TIMESTEP
2300
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 155.026 
2 97.7065 
3 155.978 
4 138.794 
5 109.288 
6 110.263 
7 147.412 
8 111.133 
9 108.294 
10 139.575 
ITEM: TIMESTEP
2400
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 132.97 
2 108.581 
3 145.558 
4 131.805 
5 97.0363 
6 126.537 
7 119.48 
8 111.45 
9 109.84 
10 139.878 
ITEM: TIMESTEP
2500
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 111.763 
2 129.525 
3 135.223 
4 124.924 
5 87.6891 
6 133.664 
7 98.445 
8 106.426 
9 105.238 
10 136.301 
ITEM: TIMESTEP
2600
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 106.427 
2 144.643 
3 128.449 
4 107.276 
5 79.365 
6 117.762 
7 85.6005 
8 99.6218 
9 97.9381 
10 127.449 
ITEM: TIMESTEP
2700
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 104.257 
2 158.913 
3 125.751 
4 83.4001 
5 70.3365 
6 102.658 
7 77.8392 
8 92.2153 
9 87.4573 
10 122.302 
ITEM: TIMESTEP
2800
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 97.7391 
2 172.051 
3 115.633 
4 66.6608 
5 68.7932 
6 91.0077 
7 77.7484 
8 87.7339 
9 80.856 
10 115.856 
ITEM: TIMESTEP
2900
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 92.0774 
2 171.261 
3 106.356 
4 55.2353 
5 73.1546 
6 85.8834 
7 80.9858 
8 84.7347 
9 75.9261 
10 109.425 
ITEM: TIMESTEP
3000
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 81.5509 
2 156.028 
3 99.342 
4 46.4134 
5 73.6384 
6 82.5897 
7 82.069 
8 81.7801 
9 68.4478 
10 108.992 
ITEM: TIMESTEP
3100
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 69.9358 
2 136.324 
3 97.0253 
4 41.4433 
5 68.2295 
6 82.2146 
7 83.1686 
8 85.2801 
9 63.128 
10 110.654 
ITEM: TIMESTEP
3200
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 119.285 
2 67.5467 
3 43.2419 
4 66.4673 
5 98.0994 
6 87.1894 
7 86.0629 
8 61.1246 
9 87.7893 
10 112.7 
ITEM: TIMESTEP
3300
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 106.041 
2 69.9946 
3 57.7213 
4 65.6784 
5 103.526 
6 88.5498 
7 82.2967 
8 60.3162 
9 94.2466 
10 118.006 
ITEM: TIMESTEP
3400
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
